Grouping Function,Evaluation Function,Run,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Final Points,Shapley Values
random,dot_product,28,9.186788125441455,7.0,4.698333338426142,0.9367940892727751,"[-162.05747017  111.38317027 -183.7013035  -193.92069066 -393.36024971
 -199.11781683 -134.5223171  -140.92254718  -74.29016125  -51.00812384]","[24.91430075 34.78000131 11.60022151 13.24878446 -5.05909326  9.55950837
 21.40779131 20.78321783 25.95907677 25.37315792]"
random,dot_product,29,11.61583584168311,,5.69783681470101,0.9874483574532215,"[  44.35042105 -220.48185074 -261.77920937 -520.23485754 -235.36936995
  -28.5599915   -39.69247469  -13.18283389   83.28115058 -135.46161258]","[34.11832812 15.34467613 16.65569541 -6.65400255 13.74548035 32.66741051
 28.63689198 33.82933171 36.12752635 24.7751818 ]"
random,dot_product,30,10.016164959443723,13.0,6.408098841844318,0.9616691146405856,"[  -8.59047028  123.01828994 -168.8539736  -188.81653718 -341.23331308
 -197.73409912  -58.31979512   59.90265993  -86.46284455 -139.33891815]","[28.36616539 35.38256193 15.21607951 15.64761751 -7.46123613 11.05778481
 23.60693706 31.92661882 26.50660555 17.52406827]"
random,dot_product,31,9.012325036061839,,12.346678706385228,0.9240366165681998,"[-29.46153178  35.27598297 -71.81588295 -36.52205233 -62.71902937
 -58.93863963 -40.88238931 -12.69941209 -48.03265633 -43.39548035]","[12.31791008 18.35254634  4.22360812 12.56189618  8.70860254  9.38765337
 10.79964282 14.07130947 12.20749342  9.94263613]"
random,dot_product,32,8.65441125332374,,10.562759212146887,0.964557488759972,"[ -29.52640153   46.555655   -164.97660673 -252.9562668    -4.75297137
  -71.66027747  -95.79625831  -21.38643851  -72.27181348  -87.63019156]","[24.02462489 27.11848275  8.90553513 -1.98186538 25.2675043  17.50124318
 19.3647349  24.86823422 21.65497711 13.70675229]"
random,dot_product,33,13.257353357854612,,5.8610451386328135,0.9618194215202385,"[ -55.02686679 -272.31115109 -271.68587407 -561.76721874 -203.4235672
  -47.43161676  -77.77665749   47.10743723  150.61461494  -94.90218041]","[34.11832812 15.34467613 16.65569541 -6.65400255 13.74548035 32.66741051
 28.63689198 33.82933171 36.12752635 24.7751818 ]"
random,dot_product,34,10.53671751062196,,9.043923526093078,0.957347784359585,"[  21.60847883   81.80999233 -146.79849718 -209.06583534   34.09059452
  -91.98454836  -70.09858045   26.72368053  -26.95208606  -89.29744104]","[24.02462489 27.11848275  8.90553513 -1.98186538 25.2675043  17.50124318
 19.3647349  24.86823422 21.65497711 13.70675229]"
random,dot_product,35,9.853910317548102,,6.332401948873624,0.9633044035887727,"[ -45.30548143  107.11210528 -205.8005712  -175.33952765 -464.95134276
 -278.25624766 -159.5278341   -51.15601435 -134.28786383 -199.07371017]","[28.36616539 35.38256193 15.21607951 15.64761751 -7.46123613 11.05778481
 23.60693706 31.92661882 26.50660555 17.52406827]"
random,dot_product,36,9.311523324636417,9.0,5.6513474749608275,0.9492508586923847,"[-126.95326412  109.52179275 -231.11925211 -241.13386439 -485.71343482
 -245.04387814  -32.14322465 -146.52154962 -148.29237841 -170.88172028]","[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]"
random,dot_product,37,8.663305421803226,7.0,4.882156745050688,0.9438091005129132,"[ -43.51034527   85.84655843 -179.52033535 -159.53592926 -323.61564912
 -164.40647733 -120.08949195 -112.92694792 -123.24832617  -42.84808679]","[24.91430075 34.78000131 11.60022151 13.24878446 -5.05909326  9.55950837
 21.40779131 20.78321783 25.95907677 25.37315792]"
random,dot_product,38,9.8161125221878,,7.00290916017809,0.9497452956999601,"[ -29.69954477   96.30084341 -136.13599703 -141.9930645  -361.34562896
 -197.94697677 -148.86720682  -93.71089852  -63.71320241 -172.71903208]","[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]"
random,dot_product,39,11.086888908916176,,6.929526078840889,0.9529676295118985,"[  10.45414582  149.57804789 -173.3987513  -162.71680249 -382.6382373
 -195.01231871 -164.88887009  -19.96108332  -23.53800937 -158.21745546]","[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]"
random,dot_product,40,8.751459009775527,8.0,4.854497218383561,0.9351494673773791,"[ -21.14348739   79.5659751  -203.67127256 -152.94407717 -354.61336204
 -150.7867224  -107.31706872 -133.09449402  -96.73883524 -167.82749135]","[28.90190471 39.78676081 12.56308189 14.15780613 -8.49954523 10.10241585
 23.98061741 27.7442358  28.77012038 18.5223221 ]"
random,dot_product,41,9.91317740199508,,8.615392254037257,0.9664778132079451,"[ -31.45412982   99.94813845 -209.53377281 -378.7607939  -243.68335311
  -98.72125184  -80.9753835     9.55621291  -84.37472639 -180.97625784]","[22.90249378 28.63509439 11.73316605 -7.49252251  9.24121678 18.73414986
 21.76082782 25.93388866 20.90319192 14.88582026]"
random,dot_product,42,7.862256016100558,7.0,5.627377714499446,0.9654255278870342,"[ -85.85690784  103.44736397 -197.57333855 -187.08005667 -331.74108464
 -151.69838283  -78.72610507 -123.42091405  -29.08452172 -145.37941193]","[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]"
random,dot_product,43,11.357603459910399,,6.557429236168062,0.9378579370536256,"[ -56.18545561  145.41422299  -67.14392773 -166.18913525 -379.75924497
 -235.8278382  -113.52780831   13.59475445  -50.21382546 -158.82778702]","[28.36616539 35.38256193 15.21607951 15.64761751 -7.46123613 11.05778481
 23.60693706 31.92661882 26.50660555 17.52406827]"
random,dot_product,44,9.243940938372493,,6.166508384999248,0.9704803368391454,"[ -47.65329626   84.76051355 -177.74793117 -162.10614018 -411.5251739
 -197.43876823 -119.45236242 -109.09596466  -78.15627837 -190.32209733]","[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]"
random,dot_product,45,7.199006419817541,9.0,4.654748375105905,0.916493346997213,"[ -45.11933881   -7.61247401 -125.1187303  -110.42948812 -251.24708112
 -101.76173287  -59.78086198    5.0002605   -69.78694836 -111.80124325]","[29.60161843 40.77129402 12.25654133 15.83595745 -8.1552878  16.60439134
 26.29453775 24.40470327 29.95420024 20.01210609]"
random,dot_product,46,11.458451046271673,,12.952677479466875,0.9714833300345407,"[ -44.55658298   72.52294973 -124.98030432  -44.84426005  -76.66498465
  -72.15051796  -50.41421231    0.8849294   -42.30335755  -60.66462398]","[12.31791008 18.35254634  4.22360812 12.56189618  8.70860254  9.38765337
 10.79964282 14.07130947 12.20749342  9.94263613]"
random,dot_product,47,8.691923344228337,6.0,6.859642259291767,0.9541100979116415,"[ -17.89073668  115.47480479 -151.839601   -190.8110872  -365.0779613
 -212.03318621 -127.16945087  -11.58370152  -83.03923523  -90.70798136]","[28.36616539 35.38256193 15.21607951 15.64761751 -7.46123613 11.05778481
 23.60693706 31.92661882 26.50660555 17.52406827]"
random,dot_product,48,10.32385776919063,,6.995515272843506,0.9358362170926778,"[ -16.71398638   94.05140469 -126.50178362 -101.47506103 -367.43572038
 -124.78016211 -147.48108674  -20.037496    -90.86087389  -95.00729481]","[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]"
random,dot_product,49,9.467725285600721,,6.023564684660807,0.9520060619537384,"[ -45.05244748   76.67534308 -129.42989017 -164.99502978 -296.28797956
 -191.4152495   -95.52400843  -75.98191063  -39.09409623 -157.80366841]","[31.23111616 37.61335012 16.4274888  18.18946529 -7.15122102 13.07460281
 24.40890391 28.96496728 29.09445097 19.73827567]"
random,l1_norm,0,11.191627049957384,,5.845611503421742,0.980085910233478,"[  6.21878958 -32.20004723 -53.46460419 -90.4041887  -74.39795418
  10.84101657 -12.01064371   6.91832889  -2.52210242 -23.38439047]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]"
random,l1_norm,1,8.23043596675244,6.0,2.1145144841354764,0.7821339614699234,"[25.24745324  9.83136038 13.71851609  8.76821564  9.96662958 24.17879347
 16.31310625 25.25134284 19.05173123 18.77616626]","[ 7.32706483  6.01720257  4.11842754 -0.88796808  2.2570853   7.88770831
  7.36723643  7.74867161  6.93031956  6.67067086]"
random,l1_norm,2,8.016115754508087,7.0,4.220330715432303,0.8695750515996041,"[15.80921871 17.27980304  5.3907644   2.55160097  2.97986002  3.30812394
 16.32042923 13.40851363 17.33469766 15.11921211]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]"
random,l1_norm,3,10.500246920701972,12.0,2.340717767578616,0.8540615783207245,"[ 27.35810789  15.74170411 -12.68745101   3.26298629 -42.05793076
 -11.88074928 -13.2472663   35.56784583  -7.59890875  -3.73854594]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,4,8.90102571436806,7.0,1.8259566647086112,0.9251438540384694,"[21.52251898 11.80597942  7.0910749   0.70835854  3.83290766 18.99724719
 18.54551075 21.72556803 14.16891743 12.32105159]","[ 7.32706483  6.01720257  4.11842754 -0.88796808  2.2570853   7.88770831
  7.36723643  7.74867161  6.93031956  6.67067086]"
random,l1_norm,5,10.130495172976488,11.0,4.36297497194572,0.9342638307360378,"[26.91589867 25.89696344 13.20067088  9.59035218  4.57276253  9.11792055
 23.78024484 20.58603276 24.25943536 20.26967488]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]"
random,l1_norm,6,11.192594796949114,,5.688032538052021,0.9795207056219594,"[ 10.09971861 -24.98456501 -37.09751857 -79.36825682 -58.4595378
  16.74996021  -9.21720498  14.38508754   9.02776363 -14.08810517]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]"
random,l1_norm,7,9.29200515757092,7.0,1.7287858998213879,0.8437951710605781,"[17.10762864 15.19158806 13.54578325  3.0575006   1.11401684 -1.25506291
 16.83278183 28.5837797   2.7689383   9.20218579]","[ 6.86705245  4.70402339  6.65599202  2.98097719 -0.16747346  1.06078555
  6.60145245  8.15105837  5.24422481  5.58531737]"
random,l1_norm,8,7.183957336533288,6.0,4.27949861747854,0.8231553219247805,"[14.46262762 13.63895258  6.91013498  4.23413656  4.70496575  3.88644193
 12.29028873 10.02886811  9.99353187  8.99434737]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]"
random,l1_norm,9,10.349753500251248,,5.942009178568906,0.9781391275177914,"[  5.97063368 -42.17928462 -35.18821745 -73.32166666 -52.10401919
   8.63254609  -5.15633492   9.75847091  -6.81273288 -14.19252868]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]"
random,l1_norm,10,8.933158383963038,7.0,3.2599900502710017,0.7951143672090649,"[22.37616235 21.47535407  5.4345305  -2.94257787  6.71477722 -3.89499251
 19.19391513  9.24884273 13.05440648 14.68162806]","[7.207726   6.85524939 5.74508803 2.42341397 0.01883283 0.92606733
 6.81596918 5.61224701 6.52161874 6.26298884]"
random,l1_norm,11,9.148351757845054,7.0,2.4526775826148177,0.9195690047285711,"[23.00202124 22.60068428 25.37897674 13.73619506 16.45538612 11.72903866
 22.62673175 21.74677887 21.15168213 19.5465552 ]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]"
random,l1_norm,12,10.270539797264263,9.0,2.518465148598131,0.9169748328321581,"[ 12.54595071   5.30475729  -8.36803748  -7.38651314 -71.62328489
 -36.27451771 -24.39760337  29.5126214  -22.72881112 -24.15311228]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,13,10.720924822585355,10.0,1.7683120542216795,0.9025132235472809,"[20.46465228 18.40695188 18.71464552  0.9383263  -1.42647702 -5.15452888
 24.86322358 35.28306264  6.3069158  12.99878132]","[ 6.86705245  4.70402339  6.65599202  2.98097719 -0.16747346  1.06078555
  6.60145245  8.15105837  5.24422481  5.58531737]"
random,l1_norm,14,11.167312869692344,,6.0176458296123565,0.9582135651280942,"[ 18.78271763 -31.25686628 -22.98230659 -71.1116253  -45.40777406
  14.59938845  -1.35181683  19.45264296  -7.33505313 -14.70697595]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]"
random,l1_norm,15,9.558382823662866,9.0,2.380762035766036,0.8585827845609298,"[ 18.71251899   6.41034951  -5.36746534  -8.93959131 -50.6205458
 -17.56839899 -28.01308434  28.48222555 -19.73210273  -8.41611214]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,16,8.38070721176997,,5.621944478075997,0.8677982197742924,"[-15.6881804  -19.50814483 -12.33329382  23.1504574  -23.26247369
 -33.19678815 -21.57785365 -28.12282867 -18.79922596 -22.31202818]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]"
random,l1_norm,17,8.37408530808704,8.0,2.3695258772636887,0.9223581538859711,"[ 14.99398997  -0.32707336 -12.44701861 -10.42063587 -64.60285774
 -32.86025195 -33.99781194  26.17627752 -13.99970094 -15.434245  ]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,18,8.907768443536302,19.0,4.9835153932204195,0.9045605856768038,"[-16.10529088 -42.61411917 -22.68051555 -15.80209405  26.16881506
 -20.51115436  -2.22507431  -2.43653981 -32.85137144 -25.20158502]","[4.00995051 1.61992128 1.88804784 1.88914881 7.92878418 1.80748308
 3.38348808 4.41259558 1.79572167 2.39065549]"
random,l1_norm,19,9.65549376035866,,5.480258649769153,0.6805058179882808,"[-34.73830535 -30.95027387 -10.60850141  22.72920282 -13.46893654
 -31.88734469 -36.0112908  -30.69089794 -22.78851969 -29.21166116]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]"
random,l1_norm,20,6.991934830260078,5.0,3.913255395420272,0.7488027723169882,"[10.77694943  9.70571667  5.6245358  10.57955627  5.15161677 10.07539981
 15.04259534 12.9906857   5.90205008 11.84064373]","[5.05054265 1.7392144  1.64645084 1.12833312 0.36476148 5.09298269
 6.15161162 5.46713072 3.23486323 5.33387485]"
random,l1_norm,21,8.944960650221544,6.0,2.1010837359984404,0.8237448643414764,"[22.4448855  18.77099771  6.38959412  6.79937585  4.08958443 15.64399434
 19.37358294 25.9514296  17.00743222 19.62336837]","[ 7.32706483  6.01720257  4.11842754 -0.88796808  2.2570853   7.88770831
  7.36723643  7.74867161  6.93031956  6.67067086]"
random,l1_norm,22,10.590947325185883,,9.28428163935888,0.9620087890273108,"[-24.34567586 -29.13196807 -16.7097368    9.51045277 -16.5965956
 -26.35603804 -17.87472801 -22.71554457 -32.04138583  -3.45728868]","[-1.29182681 -2.47660077  0.21446279  2.52390224  0.30661922 -1.90810576
 -0.51789289 -0.61159377 -2.52330022  1.01133167]"
random,l1_norm,23,9.2585740168693,10.0,3.9691908165659386,0.8600908655963316,"[13.93066728  7.71533906  6.31665682  7.61850781  8.41815036 15.98744995
 24.23801943 18.52722813  5.15392586 17.46849565]","[5.05054265 1.7392144  1.64645084 1.12833312 0.36476148 5.09298269
 6.15161162 5.46713072 3.23486323 5.33387485]"
random,l1_norm,24,10.992456292250328,13.0,2.285063078727299,0.8906183674833317,"[ 21.25370307  13.78302142  -4.19199902   0.60996959 -39.25729047
 -18.40412125 -15.25754097  34.8495428   -6.97976183  -6.89117987]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,25,7.41244966272302,4.0,2.272742104867712,0.9445970141960333,"[13.83001837 12.92529761 15.4151054   4.1188088   9.61048468  2.94367209
 12.13629071 14.12681884 15.90784732 12.3654264 ]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]"
random,l1_norm,26,9.037871211798056,8.0,3.156808937823212,0.8492519418421821,"[22.77114011 19.21108398  8.38046973 -0.92806215  4.28755505 -2.68071115
 16.84703797  7.00036866 12.56802696 15.11334635]","[7.207726   6.85524939 5.74508803 2.42341397 0.01883283 0.92606733
 6.81596918 5.61224701 6.52161874 6.26298884]"
random,l1_norm,27,8.726246901069473,8.0,3.170172221478557,0.7254300321751427,"[19.27856944 17.28221876 12.14049164  1.63700635  6.51646732 -0.36195525
 12.27032366  0.52874446 12.42261207 13.99067015]","[7.207726   6.85524939 5.74508803 2.42341397 0.01883283 0.92606733
 6.81596918 5.61224701 6.52161874 6.26298884]"
random,l1_norm,28,10.565774766026317,21.0,4.8382959435749715,0.8549407309854296,"[-11.40301757 -45.50194761 -18.60300439 -16.16047246  27.93049221
 -16.17064851   5.32447482  -1.35590889 -15.01842881 -23.11356716]","[4.00995051 1.61992128 1.88804784 1.88914881 7.92878418 1.80748308
 3.38348808 4.41259558 1.79572167 2.39065549]"
random,l1_norm,29,9.112993202407235,9.0,3.1198716468638437,0.7985489138909291,"[21.7038519  18.80627078 10.06050365  3.22905106  6.72005567  3.36871074
 15.96447031  9.47279198 10.41712432 11.7216703 ]","[7.207726   6.85524939 5.74508803 2.42341397 0.01883283 0.92606733
 6.81596918 5.61224701 6.52161874 6.26298884]"
random,l1_norm,30,11.620518610696932,12.0,2.735933589592085,0.8962811007045978,"[ 26.76905905  10.77716321 -11.1150793   -6.8104373  -49.04426886
 -18.83178659 -10.8610826   34.79361714 -15.70237033  -3.99532673]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,31,9.319655214895269,,8.690901526361426,0.9408586424667684,"[-12.34300189 -11.00377225  -6.02540194   3.08737995  -7.86579458
 -10.53334611  -8.72882952  -8.5596085  -14.97177023  -1.48836941]","[-1.29182681 -2.47660077  0.21446279  2.52390224  0.30661922 -1.90810576
 -0.51789289 -0.61159377 -2.52330022  1.01133167]"
random,l1_norm,32,8.775096165175983,7.0,2.5294916196640043,0.7748001827219987,"[13.05537666 20.76910261 22.18099308  6.29906575 15.62260713  7.24600003
 14.5381115  16.01795282 18.06765333 17.14748193]","[5.87450801 4.6206022  6.34281634 2.22915358 4.18447403 0.38435281
 5.84522049 5.70084296 5.60695368 5.74718428]"
random,l1_norm,33,7.979251353186223,5.0,3.8702539316139317,0.7758587404510731,"[14.15978639 18.94656533  0.68940181  0.75033289 -1.24732755  3.59319278
  8.3104794   7.64643341 12.82283551  8.5584025 ]","[ 7.73239103  7.48718707  5.43664048  3.10919516 -0.91677817  3.25225766
  7.73802204  7.13631428  7.19257596  7.22528886]"
random,l1_norm,34,11.205055939889222,,5.671387819292878,0.9397063079374616,"[  2.12902122 -49.99359226 -42.1967395  -77.39509432 -66.74804658
  14.22129242 -18.58557493  12.16187691  -4.60909153 -31.42387279]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]"
random,l1_norm,35,11.677533944837556,,9.41540171333607,0.9506447380348936,"[-27.00421693 -32.24938648 -17.12920616  17.85267139 -16.70991087
 -27.37795808 -19.66377886 -21.14552853 -40.62430433 -10.3937528 ]","[-1.29182681 -2.47660077  0.21446279  2.52390224  0.30661922 -1.90810576
 -0.51789289 -0.61159377 -2.52330022  1.01133167]"
random,l1_norm,36,12.897746533195146,,5.737030891613372,0.9547167547616423,"[ 23.56101414 -25.17676983 -22.39759917 -42.2592508  -27.8101699
  29.34009713   8.96828256  28.95724429  17.44755598   4.52933172]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]"
random,l1_norm,37,9.857582209101581,,5.414241818566335,0.8063408384974629,"[-31.36285972 -18.30663955 -12.95537553  27.16749446 -26.73390301
 -36.98376337 -25.30045297 -33.26054519 -28.46403704 -28.35973474]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]"
random,l1_norm,38,11.23451487280402,14.0,4.004992080845564,0.846343986604432,"[19.12279173 10.18556592 12.61531276 11.77766038 13.26135876 20.65555059
 33.67712311 28.19947697 12.49994833 20.49509924]","[5.05054265 1.7392144  1.64645084 1.12833312 0.36476148 5.09298269
 6.15161162 5.46713072 3.23486323 5.33387485]"
random,l1_norm,39,10.181400761705483,,5.878834531938243,0.9617762562378093,"[  4.35998473 -38.11761779 -27.04773971 -66.66413299 -36.73663639
   6.27279631  -9.15184656  10.86851047   6.33395198 -12.67029845]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]"
random,l1_norm,40,11.423344371731494,,9.624042129552137,0.9534837823612381,"[-13.23107336 -20.37226087  -7.72391937  15.82564148  -9.35433055
 -18.77004594 -13.12561468 -11.26878881 -22.81662732  -3.99291001]","[-1.29182681 -2.47660077  0.21446279  2.52390224  0.30661922 -1.90810576
 -0.51789289 -0.61159377 -2.52330022  1.01133167]"
random,l1_norm,41,10.599103830143015,11.0,2.713766828748825,0.8995872671998048,"[ 27.78857067   3.15885079 -11.39669014   0.69424642 -77.87671581
 -31.11700892 -33.48145533  34.46453386 -26.35764913  -9.92322788]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,42,10.310558178894544,,5.495064917568918,0.7950357675619291,"[-32.83433119 -28.53111725 -12.46356337  24.96022169 -26.31191113
 -40.54019658 -29.94301362 -30.56530857 -29.89458865 -25.45332469]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]"
random,l1_norm,43,10.747946256591447,,5.591092670931131,0.7922882634547885,"[-32.65673791 -23.14135058 -16.46116672  34.34930264 -19.02983404
 -35.80577674 -37.67978014 -28.93806735 -21.33212433 -30.12508275]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]"
random,l1_norm,44,11.593121779170913,13.0,2.3767929283288964,0.9197811957709568,"[ 26.30755563  11.99744195  -8.58353259  -3.86693312 -59.38489184
 -23.71249493 -21.04917241  34.01227255 -12.09679038  -1.90623791]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,45,12.678081672784485,,5.661478852823691,0.9709177457575371,"[ 14.52407695 -26.73740462 -30.52466134 -55.09213427 -37.91209887
  27.74971042  11.42682202  25.97147612  12.48264284  -1.75591688]","[ 7.39439243  3.81990138  2.93819306 -0.88487877  1.98654202  7.58395377
  6.56996893  6.85177504  6.71590863  5.69434933]"
random,l1_norm,46,11.635942724011086,14.0,2.2977483192600996,0.8601841111017027,"[ 32.966938    16.5434586    3.18348179   7.70951517 -33.50297685
 -15.0017516  -18.77055286  40.27640364  -5.43879525  -0.62415098]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,47,8.803437868408665,9.0,2.2875219560488635,0.8784327648312414,"[ 16.02970338   5.68879913  -5.16173301  -9.889805   -59.88466638
 -23.89640645 -26.34002441  26.21432114 -24.56103307 -17.33748315]","[7.5038311  5.42936243 5.8682994  5.1426705  0.15834621 2.29691044
 5.26643976 8.46864851 5.70611171 5.89994272]"
random,l1_norm,48,9.257602275502999,8.0,3.9678789238429397,0.7267372784477498,"[11.56541414 -0.99141824  6.69688105  2.85023445  8.78095568  9.96163949
 19.69003947 15.37063309 -0.2540542  13.93444998]","[5.05054265 1.7392144  1.64645084 1.12833312 0.36476148 5.09298269
 6.15161162 5.46713072 3.23486323 5.33387485]"
random,l1_norm,49,9.475347369194182,,5.3942160936667625,0.8099490383482316,"[-29.22051134 -20.47781428  -9.36873627  25.1444961  -22.21370624
 -35.50065256 -27.24186631 -12.32897702 -17.28865151 -22.12851704]","[3.20806898 1.84971129 1.9374549  8.31159173 0.13162917 1.73321992
 2.79023676 2.84112659 3.15473929 1.39034618]"
epsilon_greedy,l2_norm,0,9.276724013967867,7.0,1.5233617592690138,0.9309263717332512,"[ 4.92352089  3.9781003   3.98304317 -2.99021119 -2.62560556  7.43123527
  4.33860033  8.07419039  4.28993044  4.7804888 ]","[ 1.54439544  1.27418565  0.76773341 -0.4110039   0.22510276  1.92834284
  1.85574535  1.9977464   1.58288932  1.58750941]"
epsilon_greedy,l2_norm,1,8.646590590523092,7.0,3.793127830150746,0.9188144243080153,"[4.7208701  5.6416446  2.15276097 1.34511918 1.16404917 3.26811672
 4.00637301 3.28912078 4.24280823 3.69755065]","[ 1.58465028  1.74588899  0.8341914   0.37874011 -0.15666631  0.84196874
  1.62715316  1.24821908  1.28705572  1.51571337]"
epsilon_greedy,l2_norm,2,10.1995525347277,16.0,4.455167617614093,0.852622517279691,"[ 2.07651002 -1.17793174 -0.97891567  3.00265341  7.74153488 -0.12971401
  1.26089424  4.41105294 -1.37814903 -1.29290392]","[ 0.86678486 -0.04864518  0.60543664  0.95727148  2.2868564   0.46639212
  0.700261    0.72393816  0.42785172  0.70809775]"
epsilon_greedy,l2_norm,3,12.721751964400244,25.0,4.433764559711919,0.8528095954432723,"[ 4.97273624 -1.70451951  0.80871284  5.66191386  9.47275321  1.43091882
  4.65786558  4.99127913 -2.64560008  2.5956717 ]","[ 0.86678486 -0.04864518  0.60543664  0.95727148  2.2868564   0.46639212
  0.700261    0.72393816  0.42785172  0.70809775]"
epsilon_greedy,l2_norm,4,7.74287243574104,5.0,2.9212629663179377,0.9459112143902725,"[5.42191281 5.78381565 3.68207465 1.66451975 0.57488007 0.07175967
 3.84573666 2.98639708 2.94148255 3.86392022]","[ 1.77567696  1.86946336  1.11518051  0.25762521 -0.09467521 -0.08588719
  1.43914357  1.10509444  1.53404662  1.50784489]"
epsilon_greedy,l2_norm,5,10.198573262816758,10.0,3.892063203401182,0.8235494613811559,"[ 2.10794282 -2.78043875  0.18710094  3.02226028  0.87698654  1.68062028
  7.00979462  5.33194179 -2.63477006  5.21436951]","[1.03778363 0.27495105 0.28955944 0.48398164 0.21375373 0.92638525
 1.506674   1.25839572 0.5294666  1.27794575]"
epsilon_greedy,l2_norm,6,8.372918446504148,6.0,1.508422287289716,0.9443223365925175,"[ 3.58780891  1.19903184  3.09633451 -5.6617116  -3.45299377  7.08343577
  4.06257121  7.06763017  3.84047522  3.60903507]","[ 1.54439544  1.27418565  0.76773341 -0.4110039   0.22510276  1.92834284
  1.85574535  1.9977464   1.58288932  1.58750941]"
