Grouping Function,Evaluation Function,Run,Starting Distance,Convergence Speed (rounds),Convergence Accuracy (final distance),Pearson Correlation,Final Points,Shapley Values
random,l1_norm,13,12.152899712281862,16.0,2.8183430860881056,0.9434326814277059,"[ 35.41269424  30.33947016  16.99937455 -11.46749366   2.8554627
  11.82292441 -26.91936159  22.15063389 -21.04314349  -9.07587893
 -32.6240277  -15.5998071   -9.5170134    0.35325181 -15.86420616
  16.23880431 -21.14682726  -7.22806955  -0.24393802  -9.26776668]","[ 5.89228627  5.75618825  4.8920984   2.43338078  3.59691813  4.56906872
 -0.33943997  5.37168693  1.43329735  2.12760789 -1.68135436  0.94974082
  2.11511177  3.21492791  1.59313117  4.05214153  1.98804989  2.63265997
  3.97911548  3.35940005]"
random,l1_norm,14,12.638059835560549,,5.5647132747270955,0.8932338393414626,"[  4.66589162  -6.67444062 -24.92491022  11.79529636  -7.06707854
 -17.56330064  -8.40509535 -19.88677294  41.42096737 -18.1652561
 -50.1412761  -12.26878883 -12.27146779   0.22017137  -7.71865977
   5.01037188 -17.95152135 -12.98322355 -21.96984578 -10.8533188 ]","[ 4.06865184  3.27838577  0.22023032  4.07129517  3.45650021  1.37906226
  3.86320273  1.25480963  5.04655505  1.98173357 -0.92858376  1.52019891
  2.04768716  3.19036837  2.09230647  3.96456888  1.70788446  2.30895358
  2.2983239   2.61386585]"
random,l1_norm,15,10.318120683787159,,5.483803786596487,0.8566409571176932,"[ -5.81186901 -11.98047288 -20.96343025  -4.81877246  -6.84649571
 -24.87094177 -10.30991112 -19.139965    28.29925533 -16.12408358
 -43.83274795  -7.25934079 -22.63735337  -3.96248747 -17.52130779
 -11.40036055 -26.48573561 -19.67976335 -16.9558714  -20.64454651]","[ 3.95288454  3.19401744  0.77955561  3.75005662  3.79127153  1.34183896
  3.4209174   1.98179162  5.24757525  2.13056079 -0.96795147  1.58753622
  2.47440015  3.04012757  2.21652327  3.10477567  0.79553284  2.70234053
  2.06798805  2.82425779]"
random,l1_norm,16,9.977396157388839,15.0,4.1049455047386605,0.8186471792786525,"[ 5.02228683 22.10283949 -4.19883048  9.32387201  5.45894702 -3.76730029
 14.57675044 -0.23475305 26.33025507 -5.57960585 -3.42276909 -3.75781405
  0.17508245  3.47105354 -6.83070664  4.58920599 -1.4179485  -1.73540689
 23.49802845 -0.10486284]","[ 3.24425711  4.42706855  2.93671568  3.59742085  3.68067124  1.2679872
  4.61820483  1.81363792  5.24983841  1.20742302 -0.92839258  1.82531635
  1.94607312  2.84866344  1.41829928  2.79399162  2.28310209  2.61621711
  3.91483814  2.01605011]"
random,l1_norm,17,8.895626311644373,7.0,1.9497455365205785,0.762189274490898,"[23.42542263 14.77523222  9.16721312  5.23750115 19.94993258  7.67042219
 10.32233551 14.74712248 18.83883691 15.39166838  5.01952822 12.84782514
 16.02092906 17.00906521  5.2410286  25.2279721   7.45650154 12.19474356
 13.52319125 14.01527578]","[ 3.72430615  3.896381    3.32031394  0.36835324  4.19763093  0.76934976
  4.00317912  2.84326964  3.69997071  2.59970365 -0.47142379  2.73678112
  3.33042327  4.31993026  1.18273516  3.73849121  2.04221658  2.82956886
  3.26346129  3.45827948]"
random,l1_norm,18,11.334892357062218,,7.163544583494081,0.8544224226820456,"[ -3.31186764 -10.27071647  -9.55579506  -0.46844692  -7.17732526
  -5.54330423  -5.07351186  -5.9461335   -9.14895821 -13.74052073
   1.46230521  15.5976451   -9.2494913   -3.40351249  18.83420211
  -5.79676151  -0.10344243   6.25374435  -5.06210179  -3.32306302]","[ 1.07727206 -0.39896325  0.30510486  1.35742654  0.43994462  0.24980353
 -0.8133624   0.52530796 -0.23818811  0.10841051  1.21755216  1.9471807
 -0.02505225  0.60963594  2.43191653  0.01832256  1.5999603   1.67016597
  0.03809259  0.74781957]"
random,l1_norm,19,10.385761396059198,,7.7894707447201625,0.8257782453490885,"[-19.90093575 -13.91944152 -16.84844581 -11.08520971  -5.20184946
 -19.86213013  -5.11210579 -21.53797324 -10.49015485 -27.34091728
 -12.60032701 -12.90244061 -18.80775207 -18.02722158  16.07577803
 -18.39612967  -2.43994908 -14.10836857 -16.81615598  -9.23293688]","[-1.47393417 -1.61041902 -0.97242624  0.17301563 -1.2013034  -0.77493207
  1.18966767 -1.53278229  0.2488264  -2.07745401  0.80253495  0.11570199
 -1.28223859 -0.31300021  2.88565719 -0.32937376  1.58437685  0.61211437
 -1.48571583  0.64534526]"
random,l1_norm,20,6.990430735581734,4.0,1.8719962418379905,0.7255069264265401,"[12.87756218  1.12557494 -3.28180577 -5.96723666  4.54288087  3.2050872
 -0.78957009  6.38286572 16.09304243  0.77604305  2.78383646  6.50979452
 14.42761725 -4.88284072  8.94788033  1.22984823  9.41547375 -5.57869746
  4.69554332  3.24078668]","[ 2.20021962  2.36252864  1.76294591 -0.82634331  3.02456003  2.93401768
  0.82175774  3.04147684  4.1654675   1.55281392  2.23974633  2.6924202
  3.20782139  2.64204414  3.45074585  0.98821882  2.57036345  0.74037367
  2.79874553  2.79689299]"
random,l1_norm,21,8.994173680894251,9.0,3.215277600986735,0.7491193300575433,"[-6.83184565  6.7808114   5.79490066 -2.19663594  2.14837542  4.81896294
 -0.28013029 12.31063704  1.04529515 15.44777223 -1.51256062 -1.43851346
 15.73134449 -4.39087266 16.54441068 -9.97587578 17.32873925 -4.66308889
  3.06444159  0.03726588]","[ 1.85040102  4.0768379   3.37830088  1.11159486  3.08218106  3.77362635
  1.83507814  3.46150271  2.87656178  3.16651926  1.48125987 -0.68521006
  3.73626727  1.52032615  3.73438991 -0.31164541  3.49454783  1.59599807
  3.31600851  2.59011748]"
random,l1_norm,22,8.379915145995348,12.0,4.491761218786492,0.7707942257346684,"[ -3.7839862  -11.73556576 -11.00748497   1.32381749  -4.99322326
 -10.82188986  -2.81887721 -16.63917543  -6.58136598 -12.25015939
  -6.8506292    8.27381738  -8.0121198   -8.15820881 -13.72757421
  -7.44908858  16.27688894 -11.49200095 -12.60647443 -12.01502233]","[ 1.39142052  0.83130619  1.07304532  3.32871023  0.55140248  1.34476742
  1.74006367  0.47333503  0.54520149  0.48845503  2.59757674  2.89595797
  0.45636594  0.46036613  1.21964023  1.21705412  4.07044455  2.23218142
 -0.37943987  1.18684818]"
random,l1_norm,23,9.155651094073,10.0,2.839844710332083,0.9254498204350335,"[ 21.94524333  17.48452915   6.92145684 -13.02642911 -13.60135682
   1.87261874 -23.19959074   7.43849955 -17.40145903 -12.27650894
 -44.59705654 -16.89386851  -6.64300265 -12.70602696 -14.56497753
  -7.5802191   -8.71264325  -7.603115     4.22718854 -19.07670302]","[ 5.93398305  5.26275054  4.30059951  1.78204816  3.77239386  4.58913916
  0.53315007  5.15465109  1.32799332  2.3054938  -2.2461816   1.61527888
  2.47834889  3.15672369  1.63628982  3.95375717  1.85081927  3.10196182
  4.5505954   2.87622111]"
random,l1_norm,24,9.338039794240467,8.0,1.2913342896251134,0.7886516824834647,"[ 9.6967731  11.91107637  1.22654363  4.06663497 11.48295426 -0.80683241
 20.23675102  7.18085683 30.92386597  7.12026382 -1.57170356  0.48296566
  6.02029768  4.0670007  -3.31992043  6.98389258 -0.13116565  2.3901618
 11.28962476  5.9854291 ]","[ 4.05096769  4.75382921  2.26263069  3.43524027  4.25007448  0.63517144
  4.50044863  2.09270069  5.90114971  3.01743047 -1.95452202  1.91223865
  3.03101342  3.65640767  1.25827721  3.78053343  1.81156164  2.96305595
  4.30697943  2.65652353]"
random,l1_norm,25,8.68943681064434,8.0,2.691438905682986,0.8266308327226016,"[18.68111087  8.89792687  8.59238263  0.16068493 16.59615707  1.22746206
 10.53989672 18.54379211  6.37445391  4.74602799  3.41823125  7.4628673
  9.2163592  11.97141885  2.75722327  7.96876176  1.08957246  4.05957578
  6.75232521  6.90146578]","[ 3.28311973  2.87910675  2.70551344 -0.36576477  4.13018211  0.27592061
  3.32114967  4.16253817  2.83711113  2.33539299 -0.0800129   2.59551641
  3.53079974  3.52794601  0.84927858  2.71297825  0.43683552  2.71794567
  2.47870206  3.27404525]"
random,l1_norm,26,8.632732586919088,12.0,4.1401263343058785,0.8271119199069068,"[ 3.48035002 22.17029755 -0.29158345  8.7429368   2.50814162 -4.48402464
 16.0489247   1.07470021 22.58392538 -2.92368768 -4.30732575  1.74758134
 -1.94447998  3.22776898 -5.98737382 -0.53213797 -3.05246547 -0.58395056
 18.6736787   0.61280016]","[ 3.57447909  4.61440268  2.94215707  3.4249652   3.49672198  1.06443591
  4.02363771  2.10856293  4.74086002  1.68116417 -0.67270643  1.72423713
  2.14688592  2.73291176  1.81379608  2.46113807  1.77109619  2.4517801
  3.93201082  2.74484708]"
random,l1_norm,27,7.5234333563241735,5.0,1.1530387239370055,0.7663133373932851,"[ 5.8217369   5.9645474   4.65988759  3.29965464  5.15824458 -2.43840252
 19.30671102 -2.47734103 20.83898548  4.28686256 -2.70441625 -2.22317807
 -2.65973276  2.67962041 -3.40413365  3.12572995 -3.13981571  2.69890499
  4.89989107  1.52111588]","[ 4.42878277  4.13866994  2.25240106  3.66536461  4.1358142   0.22438903
  5.4244219   2.29756815  5.80936463  2.272206   -1.69871521  2.24678921
  2.32833261  3.78068543  1.19957273  3.55194242  2.63867636  2.931529
  3.80414225  2.88977512]"
random,l1_norm,28,9.847698348534196,13.0,4.06148711871061,0.8358169244383004,"[ 1.06273832 21.83866804 -0.06599291  8.51962626  5.6138169  -1.09276074
 14.31803754  1.97395516 23.52051705 -2.16174627 -2.56015909 -0.27530488
  1.69243782  2.43956844 -4.81934193  2.39615379 -2.06195355 -1.77018944
 17.48421542 -4.28843019]","[ 2.98336869  5.13213089  2.48022928  3.63745841  3.68427906  1.20562266
  4.53107251  1.96695453  5.0345334   1.46780936 -0.88946188  1.67942409
  2.81651372  2.42182308  1.58651633  3.03440991  1.81288141  2.41813574
  3.69941434  2.07426798]"
random,l1_norm,29,7.40291519050906,5.0,3.1686233034223275,0.8260552508518669,"[ -2.1594757    9.34266916   3.25803694  -4.41252498  -2.65037916
   3.86736368  -2.16131293   6.19941413  -0.1347844   12.73499929
  -4.44584394  -9.37219636  15.35883716  -4.53786402  13.47115876
 -10.00315198  10.38654657  -9.41283898   3.06938814  -2.21252374]","[ 2.25615274  3.99839707  3.49626704  1.04763165  3.3615885   3.36887304
  1.83280367  3.76242266  2.3568622   3.09535165  1.55257198 -1.25095844
  3.79476181  1.57916438  3.86277983 -0.04765081  3.64950799  0.75445881
  3.51304058  3.10063721]"
random,l1_norm,30,8.838595064750269,12.0,4.450606517056448,0.8137156127711382,"[-1.44046986 -1.00844898 -6.3711515   3.09773881  0.33814452  7.47924994
 -1.97682577 -2.72238552  6.93823844 -1.25905122 -1.95612274 -1.2199846
 -2.36842184 10.0291376   3.70220286 16.48313773 15.44958213 10.47409017
  1.43098392 -2.98298617]","[ 1.1499001   1.4336542   0.48415694  2.70423164  1.6646436   3.32034407
 -0.7785795   1.51294364  1.72164583  1.68801695  0.42142119  1.05357641
  1.50483067  3.08847424  2.34879648  3.67161572  3.69729676  3.31032114
  1.85664977  2.38155795]"
random,l1_norm,31,9.885273744418855,10.0,1.7247152448120218,0.756198043377375,"[12.51553244 -0.14392591 -3.38741469 -9.87248741 19.41199423 11.8781391
  0.03649467  1.50828109  6.6922068   2.5261924   2.19571136 -4.01308565
 11.89647936  0.75922234 -2.28044787 30.31459277 -0.8646727  11.15724244
  4.74447351  7.40268323]","[ 2.60243988  2.73887795  2.33404296  0.04960146  3.08992026  3.81483444
  0.42031407  2.62803816  2.46506475  2.24673369  2.87580364 -0.30137223
  3.71891719  2.1689694   0.76460546  4.47887363  1.23292566  2.90604529
  3.94482423  2.77751006]"
random,l1_norm,32,9.058504591974332,17.0,4.03493616244969,0.9408016189868472,"[-18.48158611 -21.3063214  -10.37492345  20.97298688 -19.10861621
 -12.13224752 -16.54680516 -16.17186228 -19.28881609  -8.61008701
  11.98562862 -10.55647971 -13.33282839 -15.89301148  -7.50665039
  20.13264827  -4.35276318  -2.87889859 -22.08748932 -12.60051993]","[0.6665202  1.13373193 1.36283143 4.37188588 0.85439139 1.73064172
 1.37197782 0.51750645 0.90273635 1.08542885 3.85818594 0.67546436
 0.83384959 0.86322207 1.74573839 3.94277895 2.02445753 2.99055249
 0.48572464 0.93567205]"
random,l1_norm,33,7.2824683611448515,5.0,4.397810439546448,0.5721962516819119,"[ 9.78908457  7.25142187  9.78050891  5.97717184 15.22793477 16.36564651
  3.83378204  4.27865367 14.28661958 10.48429901 10.9826356   4.93958829
  7.1419669   5.50335038  5.85158621  7.30421213  8.17809959  7.2794548
  4.21303839  8.90217424]","[2.38693024 3.47482916 2.67676425 0.56828551 4.31206464 3.54573069
 1.02169191 3.10904139 3.5020125  2.68629248 2.45892942 0.47898941
 3.16113029 3.22881791 1.24437006 2.36826626 1.27122485 2.53606664
 2.64126399 3.26328301]"
random,l1_norm,34,8.336748293028627,9.0,3.357813111338055,0.837684563289272,"[-0.54934985 -0.57096676 -3.68930601 -1.29837676  3.34725269  7.92217989
 11.29720255 -2.17298458 13.38474309 -4.00267405  1.4350688  -1.73442357
 -1.65928106 18.72030347 -2.45545103 15.89706632 -3.22925401 10.13476856
  7.62123866  8.94987952]","[ 0.61878124  1.24649432  1.06093076 -0.53432334  2.61859972  2.51964489
  2.57199624  1.72266745  2.80447594  1.13518808  1.76251855  0.51915453
  1.82669688  3.34251391  0.10835833  3.08943489  0.22120161  2.6496589
  2.63649922  2.85913503]"
random,l1_norm,35,10.776648552152023,28.0,3.9765785177335764,0.935567093705692,"[ -8.111439    -8.46546482  -5.87845771  27.29304382 -13.50495661
  -9.43862156  -3.66774138  -6.50928357 -12.80251277 -11.09940583
  19.54659627  -7.15543682  -8.94363341 -12.57038503  -7.86757502
  26.00581655  -4.48137086  10.85177873 -12.42422921  -7.01493847]","[0.39477938 1.16772714 1.26752132 4.62109749 0.92767032 2.16547238
 1.47010024 0.56220417 0.51654331 0.77016047 3.93669432 0.64190827
 0.56985075 0.72142879 1.61115762 4.11325584 2.24420007 2.94405051
 0.60534576 1.10212988]"
random,l1_norm,36,9.05665044130044,9.0,3.355025763475602,0.8464808199226688,"[ 3.78287918  9.82796525  3.24658044 -0.51958966  6.1795111   9.83236764
 -0.31558508 11.93812444  3.04270248 10.54170305 -0.20086416 -5.67952725
 18.90522645 -0.71816262 13.94291392 -4.67033362 16.89713273 -3.68104501
  5.05425013  0.04413491]","[ 2.00610241  3.87659295  3.34213055  1.32225213  2.92618997  3.92203894
  1.15782542  3.35164929  3.00022658  3.36194037  1.74905934 -1.00784163
  3.99648613  2.15939309  3.78531005  0.08247714  3.61087837  0.70333363
  2.73990445  2.9987144 ]"
random,l1_norm,37,7.677065403162252,12.0,4.60385976485807,0.8212627168205863,"[ -7.0574243   -7.20796183 -10.39189088  -0.23752772 -10.61817838
 -15.49702071   1.76070588 -17.15337736 -11.73985647  -5.69959442
  -3.59588796   5.02626293  -7.20424551  -6.08296357  -6.79848923
  -5.38189873  17.30059185  -3.48217141 -13.5218515   -3.49869132]","[ 1.51332498  0.66380597  1.01600036  3.44703941  0.41220289  1.18532485
  1.70322403  0.29540927  0.65900247  0.75219916  2.69752218  3.00578247
  0.49020844  0.66181164  1.23517118  0.99634766  4.04482023  2.31447475
 -0.42803447  1.05906531]"
random,l1_norm,38,8.4665905100053,,7.110269381164506,0.8985634065114864,"[ -2.93165103  -4.39630885  -6.59414656  -2.42118502  -3.82829885
  -7.31949789 -10.5090347   -4.15814397  -7.4459626  -10.3067067
  -1.89602103   1.48903169  -9.80802396  -7.21362872   6.08943699
  -6.82838709  -0.26676926  -0.92284043  -7.2268859   -6.60612497]","[ 0.91122631 -0.37003593  0.38585671  1.32515597  0.39159119  0.19441783
 -0.90542337  0.40626927 -0.2711867  -0.01869999  1.29057655  1.94099524
  0.0078691   0.71095915  2.59252753  0.07698925  1.60301984  1.79029584
  0.15606525  0.64988133]"
random,l1_norm,39,9.95814910466147,23.0,4.419422377522899,0.8390499014595129,"[ -4.33689126  -7.0578012   -8.6334791   11.4822979   -4.76892563
  -5.10794526   5.54566518  -8.46727721 -10.6418502   -8.35995475
  -0.16034949  11.75466585 -14.05259947  -6.80033573  -2.88466848
  -5.36816643  25.54561416  -7.32690153  -6.27313158  -8.37818196]","[ 1.34098774  0.65821321  1.01059079  3.22835681  0.46362217  1.28093379
  1.65399777  0.59218271  0.47638094  0.62169242  2.77138164  2.62679583
  0.45437451  0.6231095   1.22644219  1.4560418   4.29116742  2.29698155
 -0.54839517  1.19984518]"
random,l1_norm,40,7.0318216579392985,4.0,1.2804833590526081,0.7897981355272142,"[ 4.20735557  7.69384493  5.32320384  4.39522305  7.64344852 -5.02355414
 15.96494047 -4.25889359 20.82097845  2.90370844 -6.27193558 -4.822124
  1.66640631  4.79355798 -2.49509123  0.89882036  0.17867614 -3.56246509
  7.00895332 -2.9316233 ]","[ 4.75060151  4.77825376  2.09808121  3.8293367   3.93916787  0.06296929
  5.08734946  2.18009843  5.71615051  2.26140997 -1.87991573  1.97813661
  2.71341092  3.48708237  1.3827333   3.58473342  2.14934163  2.55177747
  4.32560513  3.32538837]"
random,l1_norm,41,10.731167678719427,20.0,4.004324182307169,0.8352758176501066,"[-15.33947898  -8.77427276 -14.68282929  22.26263786 -12.73970059
 -16.97167816 -16.59962423  -6.95900472 -13.36468257  -7.81617871
  21.57401506  -7.37750002 -17.18892723 -15.675422     0.53528967
  28.01833359  -9.28825355 -11.1314499  -11.53175766 -10.77937831]","[0.65133204 1.10315737 1.66256986 4.10012069 0.72062143 1.81240528
 1.23936772 0.64241591 0.62839415 0.93209909 3.98135994 0.75673253
 1.02100071 1.03404955 1.38791322 4.12118937 1.89208764 2.90347094
 0.52793375 1.23507682]"
random,l1_norm,42,8.90719309589697,9.0,2.6653579435453256,0.7954468928470803,"[15.39807937  5.17089045 11.03814877 -3.34982743 11.49591407 -3.2341733
  2.32770341 17.92742841  4.16027311 -1.20283238 -0.24773474  6.66277881
  9.34111598 13.31386851 -0.5268282   4.08291275 -3.17471141  0.5119336
  3.79203095  6.09063836]","[ 3.33281603e+00  3.58111363e+00  3.02140061e+00 -2.12919858e-01
  3.52729592e+00  2.35635175e-01  3.13327604e+00  3.47560076e+00
  3.08730256e+00  1.69329224e+00  3.83756484e-04  3.07531812e+00
  3.64952221e+00  3.59550354e+00  9.18936822e-01  2.64233664e+00
  5.39375868e-01  2.49773565e+00  2.48796099e+00  3.32641773e+00]"
random,l1_norm,43,10.085906979193872,9.0,1.9619667717213478,0.8887375408295013,"[29.31532269 20.18093455 15.58582764  9.01532358 24.14230843  8.06825528
 18.52008087 13.61799164 24.65159999 19.97967709  3.90013223 16.74779242
 16.60091471 21.95383603 11.45565607 29.15348835 13.92501907 19.68286974
 17.09659419 19.56926841]","[ 4.06948554  4.47266558  3.3092569   0.58118547  4.24279071 -0.10063243
  3.4762036   2.59999778  4.24366099  2.48475048 -0.46571761  2.7772302
  3.22617481  3.5541392   0.99518441  4.12582248  1.84044454  3.31501402
  3.55758707  3.54767786]"
random,l1_norm,44,8.235864590280142,,7.026067756923918,0.6903545696161113,"[ -6.311227   -11.17305577  -2.01353692  -7.76349188  -6.90139269
  -6.23821714  -9.86134049  -1.21289347  -7.86677704  -5.5124823
  -4.02925045   8.28224302  -0.79309604  -5.52060526  10.0379035
  -5.33053059  -7.35519783   0.98163264  -8.97430595  -5.54717629]","[ 1.01377345 -0.24501117  0.4944928   1.35157383  0.26914733  0.18734821
 -0.83508029  0.43241622 -0.18846267  0.08903373  1.13941334  1.97616535
 -0.22947548  0.71573384  2.45003033  0.14310806  1.59085119  1.73359893
  0.07899616  0.7006972 ]"
random,l1_norm,45,6.916667357076946,4.0,1.8992318200911882,0.6322998097858039,"[ 9.70331785 -1.488763    1.51373441 -3.43346683  1.97552335  2.11565417
  0.70934116  3.68500053 15.32489801 -1.03806472 -2.5830767   5.34525684
  5.71384782 -1.28695601  3.7571819  -4.24044143  7.34033552 -5.5547123
  4.39799881  1.06375806]","[ 2.09692343  2.57832157  1.94689971 -0.50116901  3.36513722  2.97914391
  0.52795396  3.17958311  4.21275654  1.31087842  2.38263718  2.23655954
  3.35099307  2.71304395  2.913106    1.29290886  2.67965886  0.79100275
  2.27914039  2.83133751]"
random,l1_norm,46,9.086000957890846,,5.28852362650381,0.7291322771200036,"[-10.82857524 -12.68166096 -28.24695416   6.25755184  -2.95387012
  -4.1798573   -9.51136476 -16.62690127  20.70751048 -20.19018275
 -30.75352906 -18.63469547 -15.67583435 -14.66369886 -10.93227894
 -14.04576038 -21.81890863  -9.0301808  -20.72439724 -16.55393844]","[ 3.7891681   3.02289702  0.57862273  3.43853498  3.8234008   1.5442992
  3.44945298  2.20533862  4.41952058  2.34795281 -0.90936645  1.43306679
  1.87219755  3.10660761  2.11315639  3.72526355  1.63534785  2.85713222
  2.36310553  2.62030152]"
random,l1_norm,47,9.152401245668676,,5.154623063453312,0.7858951894496814,"[-15.9060646   -7.67151156  -0.54627707 -16.44802665 -10.51053364
   0.33706943 -11.8067875   -8.54898855  -8.36780997   1.47512453
  -7.57635636  -6.52347693 -11.3698735  -15.04888805   8.89425664
 -11.00159378  21.58655121  -9.44763434 -11.95907907 -19.77319476]","[ 0.66071039  2.09904813  2.86936606  0.41416438  1.14702496  2.12100709
  1.2214844   0.16595359  2.15398063  3.08338471 -0.53491519  0.16785159
  0.47885709  1.40372678  3.51908817  0.90089863  4.2769404   2.50958555
  1.20458295  0.12804577]"
random,l1_norm,48,8.70355707225682,9.0,3.3953900985145324,0.7394035767618627,"[-0.18495961 -3.6441543  -1.62237436 -1.43918439  6.8866657   8.48896692
 13.48075075  0.77612532 11.3034653  -0.66821119 -4.68302141  1.77828622
  0.63002905 20.21567595 -5.11708683 17.55767531  0.58914152  7.93418602
  6.77633796  3.16645019]","[ 0.93640294  1.19791085  1.08599391 -0.54670739  3.17297888  2.48590492
  2.06550904  1.43130585  2.81987463  0.90476104  1.98253739  0.58116618
  1.84973644  3.43905732  0.10650486  2.89599081  0.21780696  2.71249968
  2.7524523   2.68794054]"
random,l1_norm,49,9.070068966491187,11.0,4.48206999634617,0.867811649189157,"[ 2.42076511  2.86682145 -1.79753216  8.01473194  6.04957547 10.12200462
 -3.61147805  0.93836291  2.21791611  4.73459633  4.03083312  5.08954975
 -1.2005837   9.49498459  5.2488029  18.92517195 19.52108223 12.27631194
  5.55370689  3.12447121]","[ 1.0497482   1.87227467  0.80569646  2.32782149  1.66106257  2.71791651
 -0.82209571  1.25058938  2.13154156  1.5654382   0.80239293  1.79153101
  1.35118207  3.21014988  2.38509336  3.5476182   3.78160097  2.83948266
  1.69152981  2.2749236 ]"
epsilon_greedy,l2_norm,0,9.920797421200335,,7.463222753898362,0.8367591637479077,"[-6.45111147 -4.4718992  -6.08802936 -4.61569299 -4.72182792 -0.83938991
  1.42446583 -4.74186784  2.03255732 -6.23686548 -1.00688688  0.99557254
 -3.5788017  -3.53762855  3.58038832 -5.94425445 -0.71452986 -3.07721534
 -2.56891002 -0.23557853]","[-0.35110269 -0.24643962 -0.09249893  0.1582286  -0.09062042 -0.10306943
  0.29753901 -0.17003127  0.32581043 -0.43487471  0.22273703  0.21244895
 -0.016178    0.02348195  0.72878545 -0.08855978  0.30322385  0.25790314
 -0.14881121  0.31899189]"
epsilon_greedy,l2_norm,1,9.74433917929497,11.0,2.510725320826004,0.8589311434560138,"[ 7.86821192  4.69918499  5.09478808 -3.44201665  6.27980541  1.56220934
  2.21292773  6.96929145  4.7427547  -0.47271412 -3.39635314  1.43022192
  6.43448361  4.99103545 -0.03739966  0.21392342 -1.96328442  1.10142025
  0.14930655 -2.11167931]","[ 1.01870307  0.76911051  0.71393664 -0.23907784  0.92577123  0.28525077
  0.81525029  0.90121412  0.76906025  0.20007626 -0.18147346  0.55933626
  1.00897356  0.68655765  0.14306011  0.58049233  0.03361003  0.48038425
  0.47223446  0.70879083]"
epsilon_greedy,l2_norm,2,8.17498024025714,6.0,1.3404581945817904,0.9406554238572564,"[  0.20536208   5.16010503  -3.64499579  -0.98489508  -0.53487836
 -12.18658911   6.25113649  -5.49782308   7.02959843  -3.9987332
 -14.12685511  -6.04190239  -5.72154248  -4.78418581 -12.61245509
  -4.31915297  -6.10814221 -10.70158085   3.55536106  -1.82100248]","[ 0.87058324  1.14840657  0.61248537  0.82030852  0.88802539 -0.20024293
  1.39291526  0.50907338  1.45532998  0.31521439 -0.32428065  0.31439147
  0.75286177  0.66345904 -0.04689019  0.59192832  0.16436077  0.44683264
  0.98427219  0.65219906]"
epsilon_greedy,l2_norm,3,8.727190977895543,8.0,1.986247895719673,0.8919781576771352,"[  1.41326248   8.15721368   5.44310067  -8.71350408  -2.30126214
   1.05305362 -14.77028305  -7.64648878   6.39546207  -3.94113964
 -12.65314259 -13.2947084   -0.10798872  -6.9627667  -12.60901483
   2.72396615  -8.44161073  -3.80588345   2.59942205  -1.89328728]","[ 0.85146713  1.30280089  1.0452034   0.27791646  0.76431396  0.72864174
 -0.28799288  0.66657327  1.27553688  0.39202797 -0.18436678  0.31688861
  0.61648073  0.78019618 -0.05053633  0.5874526   0.07232328  0.38119988
  1.02225175  0.76371627]"
epsilon_greedy,l2_norm,4,9.091810275556394,,7.613959920196793,0.8637792666899299,"[-7.81957952 -8.17490167 -5.25584247  0.70272328 -8.22202082 -8.1409204
  1.15360136 -8.41122952  1.51246632 -8.77958382 -0.01430861 -0.42112248
 -5.61664243 -7.92818489  2.62908951 -5.45395323 -4.82300236 -0.22827346
 -8.71388063 -0.43120248]","[-0.34420396 -0.24938558 -0.08873453  0.14725335 -0.07304915 -0.11038419
  0.3114199  -0.17822258  0.32297234 -0.43712244  0.21044005  0.21792147
 -0.01254621  0.02111134  0.7263112  -0.08790614  0.3107734   0.23694855
 -0.13245391  0.31582132]"
epsilon_greedy,l2_norm,5,8.10532442778149,6.0,1.5192410798314768,0.7932886218486552,"[ 3.96331767  3.17970298  2.11183853 -1.36446569  6.57651058 -1.21385386
  0.04138396  3.07233388  6.09511641  3.65648708 -1.06279322  3.6426256
  2.99916742  5.91403118  1.76814482  7.14245145  3.68576929  3.32914514
  2.88442763  3.50119794]","[ 0.87808853  0.70987347  0.55079145 -0.05069284  1.09755391 -0.18748285
  0.82241266  0.79561922  0.90953792  0.75496228 -0.31921802  0.57233958
  0.84655846  1.02563342 -0.01053411  1.04910735  0.22710434  0.87070039
  0.9017504   0.85600106]"
epsilon_greedy,l2_norm,6,11.140966954481597,,6.803462235543771,0.9045568100325253,"[ -4.92232382  -8.06328213  -5.38957404   3.01479486  -3.00533628
 -10.65149263 -11.44458043  -3.2284085  -11.70432161 -12.05621152
  -2.59697449   5.36609408  -7.46132512  -5.58805978   5.55412132
  -7.68086185  -2.44304796   2.20240829  -5.78285176  -7.08015801]","[ 0.12511671 -0.02611761  0.16677177  0.40063055  0.19631839  0.05989469
 -0.06977244  0.36360745 -0.07498956 -0.0259845   0.42986457  0.68451727
  0.28628832  0.23827622  0.70051126 -0.07932614  0.30240719  0.48151543
  0.17565293  0.32769257]"
epsilon_greedy,l2_norm,7,11.721165966124827,14.0,2.317190913340978,0.9133138366878379,"[ 1.67585935  3.04691048  0.20375247 -2.20682844  0.51739356  7.94012245
 -2.94946478  1.67754161 -0.07747101  5.28888859  4.37098219 -2.1163201
  3.11435034 -0.57144679 10.66028378 -3.16370053  0.31701831  5.60400311
  6.18553591  1.77428697]","[ 0.57834222  0.66601049  0.41174225 -0.08022138  0.63719849  0.93961806
 -0.0131815   0.59879557  0.47096783  0.81114995  0.82211786 -0.0190869
  0.82170392  0.59389428  1.18140547  0.0862659   0.21853208  0.9373768
  0.92781375  0.73219042]"
